PANEL,KODE,JENIS_LAMPU,TIANG,KONDISI_TIANG,DESA/KEL,KECAMATAN,KABUPATEN,LATITUDE,LONGITUDE
518013747764,KLRHN LEDOK KULON 11B23,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.159574,111.874091
518013747764,KLRHN LEDOK KULON 11B24,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.159518,111.873935
518013747764,KLRHN LEDOK KULON 11B25,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.159844,111.873848
518013747764,KLRHN LEDOK KULON 11B26,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.160049,111.873775
518013816618,KLRHN LEDOK KULON 12A1,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.162594,111.872776
518013816618,KLRHN LEDOK KULON 12B1,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163018,111.872639
518013816618,KLRHN LEDOK KULON 12B2,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.162865,111.872676
518013816618,KLRHN LEDOK KULON 12B3,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163123,111.872341
518013816618,KLRHN LEDOK KULON 12B4,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163239,111.87213
518013816618,KLRHN LEDOK KULON 12B5,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.16329,111.871917
518013816618,KLRHN LEDOK KULON 12B6,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.162929,111.872902
518013816618,KLRHN LEDOK KULON 12B7,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.162945,111.873122
518013816618,KLRHN LEDOK KULON 12B8,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.162869,111.873344
518013816618,KLRHN LEDOK KULON 12B9,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.162713,111.873627
518013816618,KLRHN LEDOK KULON 12B10,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.162693,111.873791
518013816618,KLRHN LEDOK KULON 12B11,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163173,111.87336
518013816618,KLRHN LEDOK KULON 12B12,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163375,111.873287
518013816618,KLRHN LEDOK KULON 12B13,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163268,111.872994
518013816618,KLRHN LEDOK KULON 12B14,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163371,111.872787
518013816618,KLRHN LEDOK KULON 12B15,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163459,111.87256
518013816618,KLRHN LEDOK KULON 12B16,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.16376,111.872439
518013721938,KLRHN LEDOK KULON 13A1,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163767,111.871644
518013721938,KLRHN LEDOK KULON 13A2,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163438,111.871764
518013721938,KLRHN LEDOK KULON 13A3,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163273,111.871808
518013721938,KLRHN LEDOK KULON 13A4,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163043,111.87189
518013721938,KLRHN LEDOK KULON 13A5,LED,STAINLESS 5 M,MIRING,LEDOK KULON ,BOJONEGORO,-7.163614,111.871938
518013721938,KLRHN LEDOK KULON 13A6,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163518,111.872151
518013721938,KLRHN LEDOK KULON 13A7,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163417,111.872422
518013721938,KLRHN LEDOK KULON 13A8,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163583,111.871504
518013721938,KLRHN LEDOK KULON 13A9,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163632,111.871262
518013721938,KLRHN LEDOK KULON 13A10,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163723,111.871029
518013721938,KLRHN LEDOK KULON 13A11,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163819,111.870798
518013721938,KLRHN LEDOK KULON 13A12,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163924,111.871171
518013721938,KLRHN LEDOK KULON 13B1,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.164073,111.87154
518013721938,KLRHN LEDOK KULON 13B2,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.164206,111.871345
518013721938,KLRHN LEDOK KULON 13B3,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.164364,111.870994
518013721938,KLRHN LEDOK KULON 13B4,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.164434,111.870783
518013721938,KLRHN LEDOK KULON 13B5,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.164467,111.870542
518013721938,KLRHN LEDOK KULON 13B6,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.164226,111.87063
518013721938,KLRHN LEDOK KULON 13B7,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163969,111.87073
518013721938,KLRHN LEDOK KULON 13B8,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.164088,111.871807
518013721938,KLRHN LEDOK KULON 13B9,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163996,111.87204
518013721938,KLRHN LEDOK KULON 13B10,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163913,111.872312
518013721938,KLRHN LEDOK KULON 13B11,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163818,111.87258
518013721938,KLRHN LEDOK KULON 13B12,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.16373,111.872834
518013721938,KLRHN LEDOK KULON 13B13,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163675,111.87307
518013721938,KLRHN LEDOK KULON 13B14,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163566,111.873364
518013721938,KLRHN LEDOK KULON 13B15,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163479,111.873595
518013721938,KLRHN LEDOK KULON 13B16,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.16317,111.8737
518013721938,KLRHN LEDOK KULON 13B17,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.16289,111.873783
518013721938,KLRHN LEDOK KULON 13B18,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.16259,111.873926
518013721938,KLRHN LEDOK KULON 13B19,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.162289,111.874031
518013721938,KLRHN LEDOK KULON 13B20,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.16208,111.874124
518013882653,KLRHN LEDOK KULON 14A1,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.164278,111.873678
518013882653,KLRHN LEDOK KULON 14A2,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.164307,111.873941
518013882653,KLRHN LEDOK KULON 14B1,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.164171,111.87343
518013882653,KLRHN LEDOK KULON 14B2,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.164262,111.873362
518013882653,KLRHN LEDOK KULON 14B3,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.164163,111.873128
518013882653,KLRHN LEDOK KULON 14B4,LED,STAINLESS 5 M,MIRING,LEDOK KULON ,BOJONEGORO,-7.164067,111.872907
518013882653,KLRHN LEDOK KULON 14B5,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.164526,111.873217
518013882653,KLRHN LEDOK KULON 14B6,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.164444,111.872965
518013882653,KLRHN LEDOK KULON 14B7,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.164385,111.872751
518013882653,KLRHN LEDOK KULON 14B8,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.164291,111.872522
518013882653,KLRHN LEDOK KULON 14B9,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.164235,111.872323
518013882653,KLRHN LEDOK KULON 14B10,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.16473,111.873118
518013882653,KLRHN LEDOK KULON 14B11,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.164078,111.873445
518013882653,KLRHN LEDOK KULON 14B12,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.16391,111.873506
518013882653,KLRHN LEDOK KULON 14B13,LED,STAINLESS 5 M,BAIK,LEDOK KULON ,BOJONEGORO,-7.163727,111.873593
KLRHN LEDOK WETAN A1,KLRHN LEDOK WETAN 1A1,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.146203,111.874078
KLRHN LEDOK WETAN A1,KLRHN LEDOK WETAN 1A2,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.146265,111.874276
KLRHN LEDOK WETAN A1,KLRHN LEDOK WETAN 1A3,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.146322,111.874598
KLRHN LEDOK WETAN A1,KLRHN LEDOK WETAN 1A4,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.146374,111.874865
KLRHN LEDOK WETAN A1,KLRHN LEDOK WETAN 1A5,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.146538,111.874163
KLRHN LEDOK WETAN A1,KLRHN LEDOK WETAN 1A6,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.146701,111.874129
KLRHN LEDOK WETAN A1,KLRHN LEDOK WETAN 1A7,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.147047,111.874047
KLRHN LEDOK WETAN A1,KLRHN LEDOK WETAN 1B1,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.146146,111.873771
KLRHN LEDOK WETAN A1,KLRHN LEDOK WETAN 1B2,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.146125,111.873552
KLRHN LEDOK WETAN A1,KLRHN LEDOK WETAN 1B3,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.146094,111.873276
KLRHN LEDOK WETAN A1,KLRHN LEDOK WETAN 1B4,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.146084,111.873014
KLRHN LEDOK WETAN A1,KLRHN LEDOK WETAN 1B5,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.146078,111.872732
KLRHN LEDOK WETAN A1,KLRHN LEDOK WETAN 1B6,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.146086,111.872438
KLRHN LEDOK WETAN A1,KLRHN LEDOK WETAN 1B7,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.146071,111.872167
KLRHN LEDOK WETAN A1,KLRHN LEDOK WETAN 1B8,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.146053,111.871906
KLRHN LEDOK WETAN A1,KLRHN LEDOK WETAN 1B9,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.146032,111.871624
KLRHN LEDOK WETAN A1,KLRHN LEDOK WETAN 1B10,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.146015,111.871349
KLRHN LEDOK WETAN A1,KLRHN LEDOK WETAN 1B11,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.145786,111.872729
KLRHN LEDOK WETAN A1,KLRHN LEDOK WETAN 1B12,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.145789,111.873149
KLRHN LEDOK WETAN A1,KLRHN LEDOK WETAN 1B13,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.145835,111.873392
KLRHN LEDOK WETAN A1,KLRHN LEDOK WETAN 1B14,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.146022,111.873904
KLRHN LEDOK WETAN A1,KLRHN LEDOK WETAN 1B15,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.145762,111.873947
KLRHN LEDOK WETAN A1,KLRHN LEDOK WETAN 1B16,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.145401,111.873989
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3A1,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.144049,111.877833
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3A2,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.144317,111.877954
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3A3,LED,STAINLESS 5 M,MIRING,LEDOK WETAN ,BOJONEGORO,-7.144359,111.878187
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3A4,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.144231,111.878552
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3A5,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.144145,111.878792
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3A6,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.143929,111.878628
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3A7,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.144527,111.878881
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3A8,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.144511,111.8779
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3A9,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.144745,111.877679
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3A10,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.144915,111.877435
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3A11,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.144878,111.8778
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3A12,LED,STAINLESS 5 M,MIRING,LEDOK WETAN ,BOJONEGORO,-7.145034,111.877944
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3A13,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.145191,111.878099
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3B1,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.143827,111.877782
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3B2,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.14374,111.878001
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3B3,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.143651,111.878206
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3B4,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.143542,111.878458
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3B5,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.143276,111.878374
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3B6,LED,STAINLESS 5 M,MIRING,LEDOK WETAN ,BOJONEGORO,-7.142952,111.878253
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3B7,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.14299,111.878096
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3B8,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.14312,111.877813
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3B9,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.143212,111.877586
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3B10,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.142994,111.877497
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3B11,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.142717,111.877413
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3B12,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.142818,111.877168
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3B13,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.142856,111.876991
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3B14,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.142932,111.876757
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3B15,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.142652,111.877643
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3B16,LED,STAINLESS 5 M,MIRING,LEDOK WETAN ,BOJONEGORO,-7.1426,111.877917
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3B17,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.142821,111.878052
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3B18,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.143366,111.877371
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3B19,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.143435,111.877178
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3B20,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.143509,111.876953
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3B21,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.143927,111.877478
KLRHN LEDOK WETAN A3,KLRHN LEDOK WETAN 3B22,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.144048,111.877219
KLRHN LEDOK WETAN A4,KLRHN LEDOK WETAN 4A1,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.14764,111.878637
KLRHN LEDOK WETAN A4,KLRHN LEDOK WETAN 4A2,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.147635,111.878435
KLRHN LEDOK WETAN A4,KLRHN LEDOK WETAN 4A3,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.147683,111.878899
KLRHN LEDOK WETAN A4,KLRHN LEDOK WETAN 4A4,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.147985,111.878622
KLRHN LEDOK WETAN A4,KLRHN LEDOK WETAN 4B1,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.148217,111.878641
KLRHN LEDOK WETAN A4,KLRHN LEDOK WETAN 4B2,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.147615,111.878199
KLRHN LEDOK WETAN A4,KLRHN LEDOK WETAN 4B3,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.147395,111.878483
KLRHN LEDOK WETAN A4,KLRHN LEDOK WETAN 4B4,LED,STAINLESS 5 M,BAIK,LEDOK WETAN ,BOJONEGORO,-7.147127,111.878525
518013710490,KLRHN MOJOKAMPUNG 1A1 ,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.15681,111.892764
518013710490,KLRHN MOJOKAMPUNG 1A2,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156827,111.892553
518013710490,KLRHN MOJOKAMPUNG 1A3,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156807,111.892333
518013710490,KLRHN MOJOKAMPUNG 1A4,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156802,111.891966
518013710490,KLRHN MOJOKAMPUNG 1A5,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156801,111.891671
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2A1,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.1559,111.893402
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2A2,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156101,111.893278
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2A3,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156405,111.893124
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2A4,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156614,111.892991
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2A5,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156151,111.893702
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2A6,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156273,111.893536
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2A7,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156518,111.893376
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2A8,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.15674,111.893211
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2A9,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156779,111.893394
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2A10,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156777,111.893688
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2A11,LED,STAINLESS 5M,MIRING,MOJOKMAPUNG,BOJONEGORO,-7.156992,111.893149
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2A12,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.157255,111.893086
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2A13,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156315,111.893884
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2A14,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156461,111.894127
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2A15,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156461,111.894127
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2A16,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156704,111.894453
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2B1,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.155723,111.89314
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2B2,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.155645,111.892943
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2B3,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.155637,111.892773
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2B4,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.155841,111.89265
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2B5,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156003,111.892571
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2B6,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156059,111.892658
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2B7,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156206,111.89257
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2B8,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156334,111.892458
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2B9,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156634,111.892337
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2B10,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156638,111.892203
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2B11,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.155592,111.892648
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2B12,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.155562,111.892376
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2B13,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.15549,111.892119
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2B14,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.155425,111.89191
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2B15,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.155316,111.891675
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2B16,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.15569,111.893326
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2B17,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.15549,111.893432
